instrumento_id,fecha,precio_cierre_centavos,variacion_pct
inst_fondo_rv_glo,2026-04-27,489970,0.009513
inst_fondo_rv_glo,2026-05-04,496137,0.012586
inst_fondo_rv_glo,2026-05-11,487794,-0.016816
inst_fondo_rv_glo,2026-05-18,485722,-0.004248
inst_fondo_rv_glo,2026-05-25,498819,0.026964
inst_fondo_rv_glo,2026-06-01,513328,0.029086
inst_fondo_rv_glo,2026-06-08,527798,0.028188
inst_fondo_rv_glo,2026-06-15,541864,0.026651
inst_fondo_rv_glo,2026-06-22,524076,-0.032828
inst_fondo_rv_glo,2026-06-29,521525,-0.004868
inst_fondo_rv_glo,2026-07-06,538490,0.03253
inst_fondo_rv_glo,2026-07-13,532054,-0.011953
inst_fondo_rv_glo,2026-07-20,520468,-0.021777
inst_fondo_rv_glo,2026-07-27,525144,0.008984
inst_fondo_rv_glo,2026-08-03,536688,0.021983
inst_fondo_rv_glo,2026-08-10,535597,-0.002032
inst_fondo_rv_glo,2026-08-17,546428,0.020223
inst_fondo_rv_glo,2026-08-24,552616,0.011325
inst_fondo_rv_glo,2026-08-31,541230,-0.020604
inst_fondo_rv_glo,2026-09-07,540138,-0.002017
inst_fondo_rv_glo,2026-09-14,533359,-0.01255
inst_naftrac,2025-09-15,5940,0
inst_naftrac,2025-09-22,5828,-0.01879
inst_naftrac,2025-09-29,5922,0.016138
inst_naftrac,2025-10-06,6066,0.02433
inst_naftrac,2025-10-13,5945,-0.019924
inst_naftrac,2025-10-20,5969,0.003973
inst_naftrac,2025-10-27,6090,0.020332
inst_naftrac,2025-11-03,6022,-0.011096
inst_naftrac,2025-11-10,6092,0.011673
inst_naftrac,2025-11-17,5836,-0.042082
inst_naftrac,2025-11-24,6154,0.05453
inst_naftrac,2025-12-01,6278,0.020213
inst_naftrac,2025-12-08,6357,0.012617
inst_naftrac,2025-12-15,6284,-0.011429
inst_naftrac,2025-12-22,6155,-0.020603
inst_naftrac,2025-12-29,5958,-0.031951
inst_naftrac,2026-01-05,6081,0.020663
inst_naftrac,2026-01-12,6305,0.036754
inst_naftrac,2026-01-19,6384,0.01248
inst_naftrac,2026-01-26,6198,-0.029142
inst_naftrac,2026-02-02,6244,0.007353
inst_naftrac,2026-02-09,6391,0.023482
inst_naftrac,2026-02-16,6219,-0.026866
inst_naftrac,2026-02-23,6030,-0.030367
inst_naftrac,2026-03-02,6116,0.014322
inst_naftrac,2026-03-09,5982,-0.021927
inst_naftrac,2026-03-16,5973,-0.001579
inst_naftrac,2026-03-23,6054,0.013609
inst_naftrac,2026-03-30,5821,-0.038541
inst_naftrac,2026-04-06,5784,-0.006401
inst_naftrac,2026-04-13,5794,0.001673
inst_naftrac,2026-04-20,5785,-0.001515
inst_naftrac,2026-04-27,5911,0.021837
inst_naftrac,2026-05-04,6016,0.017844
inst_naftrac,2026-05-11,5765,-0.041737
inst_naftrac,2026-05-18,5593,-0.029913
inst_naftrac,2026-05-25,5616,0.004136
inst_naftrac,2026-06-01,5674,0.010351
inst_naftrac,2026-06-08,5844,0.030006
inst_naftrac,2026-06-15,5895,0.008766
inst_naftrac,2026-06-22,5924,0.00485
inst_naftrac,2026-06-29,5845,-0.013385
inst_naftrac,2026-07-06,6061,0.037021
inst_naftrac,2026-07-13,6065,0.000706
inst_naftrac,2026-07-20,6191,0.020702
inst_naftrac,2026-07-27,6260,0.011129
inst_naftrac,2026-08-03,6338,0.012392
inst_naftrac,2026-08-10,6580,0.038246
inst_naftrac,2026-08-17,6515,-0.009849
inst_naftrac,2026-08-24,6612,0.014852
inst_naftrac,2026-08-31,6645,0.004917
inst_naftrac,2026-09-07,6510,-0.020334
inst_naftrac,2026-09-14,6663,0.023513
inst_etf_global,2025-09-15,128450,0
inst_etf_global,2025-09-22,130158,0.013295
inst_etf_global,2025-09-29,127677,-0.019063
inst_etf_global,2025-10-06,127373,-0.002377
inst_etf_global,2025-10-13,126527,-0.006643
inst_etf_global,2025-10-20,124398,-0.016827
inst_etf_global,2025-10-27,123726,-0.005401
inst_etf_global,2025-11-03,124058,0.002682
inst_etf_global,2025-11-10,128485,0.035684
inst_etf_global,2025-11-17,133772,0.041151
inst_etf_global,2025-11-24,131383,-0.017857
inst_etf_global,2025-12-01,130057,-0.010095
inst_etf_global,2025-12-08,132511,0.01887
inst_etf_global,2025-12-15,134569,0.015532
inst_etf_global,2025-12-22,134649,0.000591
inst_etf_global,2025-12-29,131801,-0.021153
inst_etf_global,2026-01-05,129444,-0.017881
inst_etf_global,2026-01-12,131631,0.016894
inst_etf_global,2026-01-19,132176,0.004139
inst_etf_global,2026-01-26,137611,0.041119
inst_etf_global,2026-02-02,133659,-0.028717
inst_etf_global,2026-02-09,135661,0.014977
inst_etf_global,2026-02-16,138893,0.023827
inst_etf_global,2026-02-23,138164,-0.005248
inst_etf_global,2026-03-02,139235,0.007754
inst_etf_global,2026-03-09,142152,0.020951
inst_etf_global,2026-03-16,147124,0.03498
inst_etf_global,2026-03-23,146109,-0.006896
inst_etf_global,2026-03-30,146738,0.004306
inst_etf_global,2026-04-06,145422,-0.008966
inst_etf_global,2026-04-13,147141,0.011821
inst_etf_global,2026-04-20,148974,0.012455
inst_etf_global,2026-04-27,153365,0.029476
inst_etf_global,2026-05-04,151837,-0.009965
inst_etf_global,2026-05-11,150244,-0.010493
inst_etf_global,2026-05-18,153879,0.024194
inst_etf_global,2026-05-25,156894,0.019591
inst_etf_global,2026-06-01,158432,0.009805
inst_etf_global,2026-06-08,161198,0.017456
inst_etf_global,2026-06-15,168593,0.045876
inst_etf_global,2026-06-22,173738,0.030516
inst_etf_global,2026-06-29,167629,-0.035163
inst_etf_global,2026-07-06,167477,-0.000905
inst_etf_global,2026-07-13,163839,-0.021725
inst_etf_global,2026-07-20,163736,-0.000627
inst_etf_global,2026-07-27,159659,-0.024898
inst_etf_global,2026-08-03,163467,0.023849
inst_etf_global,2026-08-10,156137,-0.044842
inst_etf_global,2026-08-17,157805,0.010681
inst_etf_global,2026-08-24,155471,-0.014787
inst_etf_global,2026-08-31,156457,0.006339
inst_etf_global,2026-09-07,159392,0.018757
inst_etf_global,2026-09-14,155679,-0.023292
inst_acc_gfnorte,2025-09-15,14980,0
inst_acc_gfnorte,2025-09-22,15146,0.011084
inst_acc_gfnorte,2025-09-29,14820,-0.021523
inst_acc_gfnorte,2025-10-06,15160,0.022974
inst_acc_gfnorte,2025-10-13,16263,0.07274
inst_acc_gfnorte,2025-10-20,16579,0.019461
inst_acc_gfnorte,2025-10-27,16785,0.012451
inst_acc_gfnorte,2025-11-03,16253,-0.031704
inst_acc_gfnorte,2025-11-10,16094,-0.009776
inst_acc_gfnorte,2025-11-17,16799,0.043797
inst_acc_gfnorte,2025-11-24,15975,-0.049055
inst_acc_gfnorte,2025-12-01,15608,-0.022985
inst_acc_gfnorte,2025-12-08,15855,0.015833
inst_acc_gfnorte,2025-12-15,15636,-0.01382
inst_acc_gfnorte,2025-12-22,16041,0.0259
inst_acc_gfnorte,2025-12-29,16072,0.001921
inst_acc_gfnorte,2026-01-05,15865,-0.012905
inst_acc_gfnorte,2026-01-12,15447,-0.026369
inst_acc_gfnorte,2026-01-19,15303,-0.009317
inst_acc_gfnorte,2026-01-26,15266,-0.002416
inst_acc_gfnorte,2026-02-02,14745,-0.034111
inst_acc_gfnorte,2026-02-09,15325,0.039303
inst_acc_gfnorte,2026-02-16,15510,0.012061
inst_acc_gfnorte,2026-02-23,15149,-0.023288
inst_acc_gfnorte,2026-03-02,14656,-0.03257
inst_acc_gfnorte,2026-03-09,15390,0.050068
inst_acc_gfnorte,2026-03-16,16181,0.051402
inst_acc_gfnorte,2026-03-23,16670,0.030226
inst_acc_gfnorte,2026-03-30,17231,0.033642
inst_acc_gfnorte,2026-04-06,16539,-0.04017
inst_acc_gfnorte,2026-04-13,16487,-0.003164
inst_acc_gfnorte,2026-04-20,17675,0.07207
inst_acc_gfnorte,2026-04-27,17833,0.008949
inst_acc_gfnorte,2026-05-04,17813,-0.00112
inst_acc_gfnorte,2026-05-11,17841,0.001567
inst_acc_gfnorte,2026-05-18,18484,0.036047
inst_acc_gfnorte,2026-05-25,17295,-0.064337
inst_acc_gfnorte,2026-06-01,17160,-0.007831
inst_acc_gfnorte,2026-06-08,17052,-0.006311
inst_acc_gfnorte,2026-06-15,16712,-0.019944
inst_acc_gfnorte,2026-06-22,17417,0.042192
inst_acc_gfnorte,2026-06-29,16179,-0.071054
inst_acc_gfnorte,2026-07-06,16807,0.038786
inst_acc_gfnorte,2026-07-13,15541,-0.075303
inst_acc_gfnorte,2026-07-20,16840,0.08361
inst_acc_gfnorte,2026-07-27,17126,0.016956
inst_acc_gfnorte,2026-08-03,18590,0.085484
inst_acc_gfnorte,2026-08-10,18743,0.008242
inst_acc_gfnorte,2026-08-17,19155,0.021983
inst_acc_gfnorte,2026-08-24,18658,-0.025946
inst_acc_gfnorte,2026-08-31,18284,-0.02002
inst_acc_gfnorte,2026-09-07,17660,-0.034121
inst_acc_gfnorte,2026-09-14,17523,-0.007758
inst_acc_walmex,2025-09-15,5820,0
inst_acc_walmex,2025-09-22,6046,0.038864
inst_acc_walmex,2025-09-29,6090,0.007351
inst_acc_walmex,2025-10-06,6109,0.003164
inst_acc_walmex,2025-10-13,5963,-0.02385
inst_acc_walmex,2025-10-20,6286,0.054199
inst_acc_walmex,2025-10-27,6298,0.001846
inst_acc_walmex,2025-11-03,6499,0.031859
inst_acc_walmex,2025-11-10,6601,0.015663
inst_acc_walmex,2025-11-17,6537,-0.009658
inst_acc_walmex,2025-11-24,6509,-0.004248
inst_acc_walmex,2025-12-01,6646,0.021107
inst_acc_walmex,2025-12-08,6698,0.007785
inst_acc_walmex,2025-12-15,6967,0.040126
inst_acc_walmex,2025-12-22,7755,0.113061
inst_acc_walmex,2025-12-29,7942,0.02414
inst_acc_walmex,2026-01-05,7725,-0.027267
inst_acc_walmex,2026-01-12,7648,-0.009998
inst_acc_walmex,2026-01-19,7629,-0.002442
inst_acc_walmex,2026-01-26,7559,-0.009184
inst_acc_walmex,2026-02-02,7499,-0.007922
inst_acc_walmex,2026-02-09,7448,-0.006761
inst_acc_walmex,2026-02-16,7806,0.048032
inst_acc_walmex,2026-02-23,7325,-0.061639
inst_acc_walmex,2026-03-02,7592,0.036462
inst_acc_walmex,2026-03-09,7527,-0.008585
inst_acc_walmex,2026-03-16,7268,-0.034472
inst_acc_walmex,2026-03-23,7237,-0.004266
inst_acc_walmex,2026-03-30,7177,-0.008315
inst_acc_walmex,2026-04-06,7035,-0.019723
inst_acc_walmex,2026-04-13,6937,-0.013893
inst_acc_walmex,2026-04-20,6898,-0.005646
inst_acc_walmex,2026-04-27,6489,-0.059355
inst_acc_walmex,2026-05-04,6728,0.03689
inst_acc_walmex,2026-05-11,6845,0.017387
inst_acc_walmex,2026-05-18,7033,0.027417
inst_acc_walmex,2026-05-25,7049,0.002254
inst_acc_walmex,2026-06-01,7150,0.014274
inst_acc_walmex,2026-06-08,7391,0.033666
inst_acc_walmex,2026-06-15,7479,0.011971
inst_acc_walmex,2026-06-22,7584,0.013993
inst_acc_walmex,2026-06-29,7430,-0.020342
inst_acc_walmex,2026-07-06,7530,0.013398
inst_acc_walmex,2026-07-13,7485,-0.005915
inst_acc_walmex,2026-07-20,7747,0.034993
inst_acc_walmex,2026-07-27,7300,-0.057683
inst_acc_walmex,2026-08-03,7437,0.018784
inst_acc_walmex,2026-08-10,7334,-0.013839
inst_acc_walmex,2026-08-17,7455,0.016554
inst_acc_walmex,2026-08-24,7381,-0.009957
inst_acc_walmex,2026-08-31,7562,0.024538
inst_acc_walmex,2026-09-07,7625,0.008346
inst_acc_walmex,2026-09-14,7460,-0.021692
inst_acc_cemex,2025-09-15,1340,0
inst_acc_cemex,2025-09-22,1345,0.003433
inst_acc_cemex,2025-09-29,1306,-0.028748
inst_acc_cemex,2025-10-06,1438,0.101302
inst_acc_cemex,2025-10-13,1412,-0.017841
inst_acc_cemex,2025-10-20,1413,0.000521
inst_acc_cemex,2025-10-27,1392,-0.014923
inst_acc_cemex,2025-11-03,1368,-0.017115
inst_acc_cemex,2025-11-10,1356,-0.008883
inst_acc_cemex,2025-11-17,1364,0.005593
inst_acc_cemex,2025-11-24,1343,-0.015699
inst_acc_cemex,2025-12-01,1276,-0.049757
inst_acc_cemex,2025-12-08,1288,0.009528
inst_acc_cemex,2025-12-15,1286,-0.001722
inst_acc_cemex,2025-12-22,1319,0.025835
inst_acc_cemex,2025-12-29,1315,-0.003338
inst_acc_cemex,2026-01-05,1334,0.014124
inst_acc_cemex,2026-01-12,1422,0.066302
inst_acc_cemex,2026-01-19,1472,0.035089
inst_acc_cemex,2026-01-26,1383,-0.060345
inst_acc_cemex,2026-02-02,1310,-0.052676
inst_acc_cemex,2026-02-09,1284,-0.019686
inst_acc_cemex,2026-02-16,1343,0.046179
inst_acc_cemex,2026-02-23,1402,0.04369
inst_acc_cemex,2026-03-02,1395,-0.004638
inst_acc_cemex,2026-03-09,1478,0.059669
inst_acc_cemex,2026-03-16,1469,-0.005756
inst_acc_cemex,2026-03-23,1498,0.019421
inst_acc_cemex,2026-03-30,1437,-0.040687
inst_acc_cemex,2026-04-06,1529,0.06434
inst_acc_cemex,2026-04-13,1483,-0.029867
inst_acc_cemex,2026-04-20,1433,-0.033761
inst_acc_cemex,2026-04-27,1325,-0.075697
inst_acc_cemex,2026-05-04,1324,-0.000972
inst_acc_cemex,2026-05-11,1347,0.017135
inst_acc_cemex,2026-05-18,1266,-0.06012
inst_acc_cemex,2026-05-25,1244,-0.017298
inst_acc_cemex,2026-06-01,1251,0.005941
inst_acc_cemex,2026-06-08,1310,0.047559
inst_acc_cemex,2026-06-15,1343,0.025094
inst_acc_cemex,2026-06-22,1380,0.027842
inst_acc_cemex,2026-06-29,1371,-0.006803
inst_acc_cemex,2026-07-06,1457,0.062834
inst_acc_cemex,2026-07-13,1508,0.034957
inst_acc_cemex,2026-07-20,1506,-0.001244
inst_acc_cemex,2026-07-27,1576,0.046163
inst_acc_cemex,2026-08-03,1475,-0.063862
inst_acc_cemex,2026-08-10,1547,0.048528
inst_acc_cemex,2026-08-17,1458,-0.057412
inst_acc_cemex,2026-08-24,1398,-0.041296
inst_acc_cemex,2026-08-31,1475,0.055129
inst_acc_cemex,2026-09-07,1380,-0.064215
inst_acc_cemex,2026-09-14,1377,-0.002396
